search_query,search_city,search_state,business_id,name,phone_number,full_address,city,state,latitude,longitude,rating,review_count,website,place_link,types,price_level,is_claimed,verified,timezone,working_hours,review_1_author,review_1_rating,review_1_text,review_1_date,review_1_response,review_2_author,review_2_rating,review_2_text,review_2_date,review_2_response,review_3_author,review_3_rating,review_3_text,review_3_date,review_3_response,review_4_author,review_4_rating,review_4_text,review_4_date,review_4_response,review_5_author,review_5_rating,review_5_text,review_5_date,review_5_response,review_6_author,review_6_rating,review_6_text,review_6_date,review_6_response,review_7_author,review_7_rating,review_7_text,review_7_date,review_7_response,review_8_author,review_8_rating,review_8_text,review_8_date,review_8_response,review_9_author,review_9_rating,review_9_text,review_9_date,review_9_response,review_10_author,review_10_rating,review_10_text,review_10_date,review_10_response,review_11_author,review_11_rating,review_11_text,review_11_date,review_11_response,review_12_author,review_12_rating,review_12_text,review_12_date,review_12_response,review_13_author,review_13_rating,review_13_text,review_13_date,review_13_response,review_14_author,review_14_rating,review_14_text,review_14_date,review_14_response,review_15_author,review_15_rating,review_15_text,review_15_date,review_15_response,review_16_author,review_16_rating,review_16_text,review_16_date,review_16_response,review_17_author,review_17_rating,review_17_text,review_17_date,review_17_response,review_18_author,review_18_rating,review_18_text,review_18_date,review_18_response,review_19_author,review_19_rating,review_19_text,review_19_date,review_19_response,review_20_author,review_20_rating,review_20_text,review_20_date,review_20_response,photo_1,photo_2,photo_3,photo_4,photo_5,photo_6,photo_7,photo_8,photo_9,photo_10,photo_11,photo_12,photo_13,photo_14,photo_15,photo_16,photo_17,photo_18,photo_19,photo_20
,,,0x80c2b558d639a56f:0xacdc6326f15c7734,Magic with Aloha,+13105234014,"Magic with Aloha, 18414 Evelyn Ave, Gardena, CA 90248","Gardena, CA",Open ⋅ Closes 11 PM,33.8632102,-118.3022789,4.8,,https://magicwithaloha.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2b558d639a56f:0xacdc6326f15c7734,Magician,,TRUE,TRUE,America/Los_Angeles,Tuesday: 8 AM–11 PM; Wednesday: 8 AM–11 PM; Thursday: 8 AM–11 PM; Friday: 8 AM–11 PM; Saturday: 8 AM–11 PM; Sunday: 8 AM–11 PM; Monday: 8 AM–11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMPUGQDW5CzN9f1XGZKUAqUHuxpOmuCLn-JPQtm=w203-h253-k-no,https://lh5.googleusercontent.com/p/AF1QipPn5Cp2ab5JQoeEVHkzhQ9PfnfqSZqbUg84t37P=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNys2vRHzNfevR_FyTDI_WsKEmDAL7CXCJ2x6E0=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipO_UZeeqewx4fC1gGSS01StsldzejVp4IV1WpzL=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipMA6efIK9kAP6y50aWquAQVV3vvnIMjdp4JMaEj=w203-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipOUZc2gxTsEiI_SMEkCZCHKFn0w4YnFCWSopTuB=w203-h148-k-no,https://lh5.googleusercontent.com/p/AF1QipMtKaQGiKxhTJ4jwvWxBR3lU9wXcCc99oQTRKtZ=w203-h253-k-no,https://lh5.googleusercontent.com/p/AF1QipN0eDTaaPWb64_N6Zug362BXRPHdVcIs8CutxPD=w203-h287-k-no,https://lh5.googleusercontent.com/p/AF1QipPLXkv4LsiFSC6dYLIzvXg4kzi_1f-vFdJRU9BZ=w203-h152-k-no,,,,,,,,,,,
,,,0x80e8303ee1540001:0xe4b19930b5b2cda7,Aaron O'Brien Magician,+18054058070,,,Open 24 hours,34.020479,-118.4117325,5,,http://aaronobrien.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80e8303ee1540001:0xe4b19930b5b2cda7,Magician; Service establishment,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPX1eAF_dvgDUVCYIV64p8siVf7G337JlnSBjD5=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPAdwefNfDqDRc6O_S7oMVfXm8gJaKihQac9Odx=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipNCuQl3fNuRPB-i72xL6TeR3bBDuvSonYfya2S2=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOSlrvB0BXMdPcYTGA07gknmGQUmK-clvuXh9Yd=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipMSqx6uuPx6gp3rKD_BrtzKXYAfK3QmIWGrBC-M=w203-h142-k-no,https://lh5.googleusercontent.com/p/AF1QipMl6ipnv1_DuX5WoVLo9utdEnwSq8Pww-3_76sh=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipO8ukjSYbMuBiN0QcwrP9Dkepit96zilTYdm-Mw=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPIDbhrIsPAZaMXM4Q52QjEP18aFjyiFw140DDv=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOSSWdo6BWrqq9SmV0uH4MTwKjbIesxMG8weqkB=w203-h283-k-no,,,,,,,,,,,
,,,0x8cdca5f94045f187:0x494fd4fa29c3a5fa,Jeff Thomson - Comedy Magician,+18583367001,,,Open 24 hours,37.2691675,-119.306607,5,,https://linktr.ee/jefftmagic,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8cdca5f94045f187:0x494fd4fa29c3a5fa,Magician; Service establishment,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNU_EpzXy49mQScxePA0bOzgujaMD8q79KttUYY=w203-h247-k-no,https://lh5.googleusercontent.com/p/AF1QipMzOQm_bTQDL5qTSB4wGSAk-brI-DzgF65UsVEK=w203-h140-k-no,https://lh5.googleusercontent.com/p/AF1QipNEdXhMCd8NwpWivglAuFbDKHdk1Bc_3e8ZLC3G=w203-h151-k-no,https://lh5.googleusercontent.com/p/AF1QipPUd1jFHrBFw-QSFuXBNkqtpTqfbZnyfqMpBE26=w203-h196-k-no,https://lh5.googleusercontent.com/p/AF1QipPKkxRayRTdP29yMSk0BjYqDWlq0x_MOpv7cN8F=w203-h138-k-no,https://lh5.googleusercontent.com/p/AF1QipPkU5iwXeoEyXg53eHZyDWtDI6nRxK60_Gi-7B5=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipM5DX98ZRsCoL0mfHP-aZKnStE_4QNRfXAOuUlv=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipNWaJAbqi02m7b2X447xoquR_PdXOR-LM0odaIl=w203-h246-k-no,https://lh5.googleusercontent.com/p/AF1QipP9OCDFEP-gAAZ6ThX4GGGPJttOV_EQp_lcxfEM=w203-h360-k-no,,,,,,,,,,,
,,,0x4482b619b323bb77:0x419c9b51c995fd43,Jericho the Magnifico,+19514783356,,,Open 24 hours,34.169034,-117.7846934,5,,http://jerichothemagnifico.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4482b619b323bb77:0x419c9b51c995fd43,Magician; Entertainer; Service establishment,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNpRo2Q7M8htgVqFUro7fA1Qi7EhBZnN389OIN3=w203-h268-k-no,https://lh5.googleusercontent.com/p/AF1QipPs8Sx3u6lSlZ2M-dYMT1R-qTO7B2nr1JNZKffj=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipO6e99J23hLrNTl159jlcU4QVQcVHBv4Qf7njJ6=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMa9e1EZfPukLD8Du-K1mE6VpIS6ibDFNqyClcx=w203-h253-k-no,https://lh5.googleusercontent.com/p/AF1QipMblJwU3ONDHholBW8_TljvnmiRjRpI8TNJ9Z9y=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipNahtsGWmLmrWAWeL77XGctxXKLgk9-JTKSiWy8=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipP_raOm6bJnSOk8IBBOiCyEZyz69MUFfJsj3JfS=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipMJQ7VgE2i97c1vxVDqA7LoT5EnP127AHrapexI=w203-h292-k-no,,,,,,,,,,,,
,,,0x80c295bd4a2c1269:0xe212ac7d004467d1,Eric Buss Comedy Magic,+13236101130,,,,34.1857844,-118.3906365,5,,http://www.ericbuss.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c295bd4a2c1269:0xe212ac7d004467d1,Magician; Service establishment,,TRUE,TRUE,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMFh4iGxdVj3HUKE01FZZhJHoY93vGG5oHx0amr=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipOQ2K109aWggLXtJG1jMHuZ19W0pa3fEonC1YVJ=w203-h298-k-no,,,,,,,,,,,,,,,,,,
,,,0x80c2bf7e6cf16ce9:0x2c41b5054fd088d,Magician Tatiana Fedotova,+18189747382,"Magician Tatiana Fedotova, 2037 Argyle Ave, Los Angeles, CA 90068","Los Angeles, CA",Open 24 hours,34.1078187,-118.3254073,5,,http://www.magiciantatiana.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2bf7e6cf16ce9:0x2c41b5054fd088d,Magician,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=43a3pOO4zl8Zg7_UR8Kt2w&cb_client=search.gws-prod.gps&w=203&h=100&yaw=269.6572&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipO9mfdUlBsT1BW0TJ_fh_mnD5wZjkHGUikbpFtC=w203-h304-k-no,,,,,,,,,,,,,,,,,,
,,,0x8008227521db3ad7:0xea7c113430714481,Day Mori Magic,+18187326527,,,Open 24 hours,34.020479,-118.4117325,5,,http://www.daymori.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8008227521db3ad7:0xea7c113430714481,Magician; Service establishment,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMXCBZFlFpJIcJxjvZcFGeMaIapE2yQ2QHk9zEZ=w203-h234-k-no,https://lh5.googleusercontent.com/p/AF1QipMaE7hIkKg9cOWzPb5y0zMFeUnqEc7idtiX7Zfh=w203-h113-k-no,https://lh5.googleusercontent.com/p/AF1QipO3bOXIL9R09QbWovgR90XuagjvLP-zpTe9zB3i=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipOY8MbzxQuTmPaadn_xEHWt3X1tIckKGcKBjPu2=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipO9sIpFB4hsCzZp-ZaselI_tHcWyL8TqUHU4Lf2=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOT4SlGiBo9dhshFXXE2AzDPmhejoShvfDIanIh=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMOxGxcm69GmGVfiILnm2UsuSmnODP1Ub--iC2Q=w203-h111-k-no,https://lh5.googleusercontent.com/p/AF1QipM31yu3neyzw8VC0wiYMb1rJ4OZPBii694pVimm=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipPn7G7iZyNtpXM9T7HMQTceRAU3yK441LLK4DSE=w203-h304-k-no,,,,,,,,,,,
,,,0x80c297342be847ef:0x1d42b9cef84bc17e,Los Angeles Best Magician For Hire! Hollywood's Most Extraordinary Magician - Louis B Lave,+18186598600,,,Open 24 hours,34.169034,-117.7846934,5,,http://www.magicianex.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c297342be847ef:0x1d42b9cef84bc17e,Magician; Service establishment,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNZSiSDii_c-KqzL3WDJVdw3gjAgBeg9ow1K0eE=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipMPx2Jadx-FHWS9I3QeizC0Hrd4ZmE5C7XASMkA=w203-h269-k-no,https://lh5.googleusercontent.com/p/AF1QipP058wRAj_1RwVw2uFLC7qKfML6Wb11dISxkaUc=w203-h189-k-no,https://lh5.googleusercontent.com/p/AF1QipNyil9gpQ7UNEQsKT6n8teF3z8vWQf_y9ZvBebP=w203-h226-k-no,https://lh5.googleusercontent.com/p/AF1QipNMPJS1I8IdpKfUlYpFirOXv1n--jpHCQSXiCOu=w203-h365-k-no,https://lh5.googleusercontent.com/p/AF1QipNm_SMa2HMEzJAVhMwAMEwWQPm1VhQVVwxkzcQz=w203-h199-k-no,https://lh5.googleusercontent.com/p/AF1QipPYTiY45ny_SoMErFz-rSGx02WSst6zl66jhiKi=w203-h109-k-no,https://lh5.googleusercontent.com/p/AF1QipOuRdn2Pjl9Ua8PIWfIUAf50D1R6RKTo1FfOQuc=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipOtkWgs9UVI7zWB60g623wdLTKylbtsH2G8q_lY=w203-h141-k-no,,,,,,,,,,,
,,,0x6882a8cb75bad163:0xbde78775cc5edc91,Michael Mirth Magical Entertainer,+13302890013,"Michael Mirth Magical Entertainer, 1772 Orchid Ave #11, Los Angeles, CA 90028","Los Angeles, CA",Open 24 hours,34.1037092,-118.3398365,5,,https://michaelmirth.wordpress.com/mirth-magic/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x6882a8cb75bad163:0xbde78775cc5edc91,Magician,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOXPkECZ33GQk9mUvtIAMgR9io0bDsDr-h4Nqwu=w203-h154-k-no,https://lh5.googleusercontent.com/p/AF1QipOtmHfKUMeuQVocO08aUSeiu9e0k1hxFDjZgCfv=w203-h279-k-no,https://lh5.googleusercontent.com/p/AF1QipMIiBFXtDHTsfJgbjBd2oNxflg_6426a4kLwOdk=w203-h253-k-no,https://lh5.googleusercontent.com/p/AF1QipPP4-1lbkMAVi0UI4zaa5XbWvQ1Ef8RYv1loX1C=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipN7YgAhXwLSGu58jQeM5ZKL12TcwvgdKK2ANnLw=w203-h360-k-no,https://lh5.googleusercontent.com/p/AF1QipNOWoxzj3vh0UpWsy0DmbnW1xRnBH082uALkvPR=w203-h360-k-no,https://lh5.googleusercontent.com/p/AF1QipOYp3ZesFYgF5H9uc3YOQDO7LYopH-_FgTgcKiV=w203-h155-k-no,https://lh5.googleusercontent.com/p/AF1QipPwK_TkSng4anD1ukoRRCxXjOQA2mO0sTFICnC2=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipPmzKxJm6B135T2uaY2FWL2OH9FgyCImsJaHfUM=w203-h203-k-no,,,,,,,,,,,
,,,0x80c2bebc76f51ee7:0xe4563aee8e4c1f05,"Saurabh Shah, Los Angeles Magician (""ShahMagic"")",+16264846006,,,,46.423669,-129.9427086,5,,http://www.shahmagic.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2bebc76f51ee7:0xe4563aee8e4c1f05,Magician; Entertainer; Entertainment agency; Service establishment,,TRUE,TRUE,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNiQmc9EMdMmE_e00iKGEzCNC6ymschUzlGHWPT=w203-h281-k-no,,,,,,,,,,,,,,,,,,,
,,,0x6db5ad8d97a83c5:0x53b4aed9133f3ae3,Alex Kazaam,+13104132381,,,Open 24 hours,33.835649,-118.0405814,5,,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x6db5ad8d97a83c5:0x53b4aed9133f3ae3,Magician; Balloon artist; Entertainer; Service establishment,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMFBZcHmXvm07uiVutg70-bwIyfLDEq_osd52i6=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipMfZwjUmlQ4AWUYOPIfjdEDxzY9tVqksp8qHR10=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipO9al3geTVNs2yJM91Ua0VmLcLx9-CcdD-tiIbE=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipO_10R_Yp0RYeCle_qJwfzOnSN-J3JVKgGuCj4M=w203-h148-k-no,https://lh5.googleusercontent.com/p/AF1QipP0B1g6POvHxh4Q02eTwtUsvEEqfXVNJPAuPR45=w203-h269-k-no,https://lh5.googleusercontent.com/p/AF1QipN8RrZpVMEsckKKFmp6tkWmFK5U1Sag47z-08ez=w203-h303-k-no,https://lh5.googleusercontent.com/p/AF1QipPFvVjnxR7KvtPaf07n4OinlmzlMkwlEalU2Pge=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipOQpnbz7XnD7lxcgx-Jp1xHmdeFh1TE2j698Yo6=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipN10VxT_PDwYNePbGJN3rf6dPREuzd09T9bN7iz=w203-h202-k-no,,,,,,,,,,,
,,,0x80c2978c2f2aa713:0xa65b4d3a549d6fa5,★COMEDY MAGICIAN James Brandon Magic Local Clean Corporate Entertainment For Hire,+14044888038,,,Open 24 hours,34.0823985,-118.9932185,5,,http://www.comedymagicianlosangeles.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c2978c2f2aa713:0xa65b4d3a549d6fa5,Magician; Service establishment,,TRUE,TRUE,America/Los_Angeles,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNOJfQ4l-p0BKdIjaWbTIVAXF0Ycsb3svtm6OGl=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipO4KGm9v1r29i2ihBC_lYbzCrEqlu43_EtR6U-G=w203-h116-k-no,https://lh5.googleusercontent.com/p/AF1QipOmz3TWGWEFJcsmYyA3sJqO9j_HbebMDy9AyQHw=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipO2Vz-7wkIWJIHmjSbLXefs0gxuAE416PBl-Er3=w203-h116-k-no,https://lh5.googleusercontent.com/p/AF1QipPc841XVly0L6nm5ec9pgO94vkf3zDB-tqRhegW=w203-h116-k-no,https://lh5.googleusercontent.com/p/AF1QipOTtVkA_xH4Jn6bX-dOmhfxnKezFQSYAyAJ_Vfu=w203-h116-k-no,https://lh5.googleusercontent.com/p/AF1QipPFOEJhwyMK2PNeNUTAhh9ibNmkRE9rQbHloAOz=w203-h116-k-no,https://lh5.googleusercontent.com/p/AF1QipM9Bh7Gw-VCbwYWeMM9-MSLu6rPUvQ25YOcU6F4=w203-h116-k-no,https://lh5.googleusercontent.com/p/AF1QipOOF9jBF2DOLgA__-BrEG4mvJ_6oXOfOD-S7YMB=w203-h116-k-no,,,,,,,,,,,
,,,0x80c282a4d24e0c99:0xb0227f1ffd7de9bb,Touch of Magic Productions,+18052619855,,,Closed ⋅ Opens 9 AM Wed,46.423669,-129.9427086,5,,http://www.touchofmagic.com/,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80c282a4d24e0c99:0xb0227f1ffd7de9bb,Magician; Service establishment,,TRUE,TRUE,America/Los_Angeles,Tuesday: 9 AM–5 PM; Wednesday: 9 AM–5 PM; Thursday: 9 AM–5 PM; Friday: 9 AM–5 PM; Saturday: 9 AM–5 PM; Sunday: Closed; Monday: 9 AM–5 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOAmxxI6yaIH71yDZHb2VkHwkgsarTgWxhYn5IT=w203-h159-k-no,https://lh5.googleusercontent.com/p/AF1QipPqMjsUM9wd_QG1Q_wVTx7GjcgAuEHLj5j24P2f=w203-h161-k-no,https://lh5.googleusercontent.com/p/AF1QipOGR9KUAdV3JSMjabsRHfVzjTW-wXnL2QXVjCv8=w203-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipNk0FTrUbDps8YDlGkt4YhUsgfYP47QBcGGdtpP=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipMDgYm7HvkFpf3oY20YA8iT2mcCsRcGbf4ECFN0=w203-h180-k-no,https://lh5.googleusercontent.com/p/AF1QipOvkaXr-WybMg6FeSFzym1-cDPI_cOr4zocC3WY=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNB8gGBGzz-2ca9YQ4Cky74XmvTGoVGda7Zk500=w203-h210-k-no,https://lh5.googleusercontent.com/p/AF1QipNponNJ4CaY-OImKGCgr_DrrMzqh8iQ_pHr8crE=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipPTNq8qFkz8MY0GVklrpfxehVIxCpJWKMJvpSpC=w203-h135-k-no,,,,,,,,,,,
,,,0x80dd318e6e14250d:0x84b930f5a213b27c,Joseph Derry's Theater of Magic,+15622434909,,,Open ⋅ Closes 9 PM,34.169034,-117.7846934,5,,,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x80dd318e6e14250d:0x84b930f5a213b27c,Magician; Service establishment,,TRUE,TRUE,America/Los_Angeles,Tuesday: 9 AM–9 PM; Wednesday: 9 AM–9 PM; Thursday: 9 AM–9 PM; Friday: 9 AM–9 PM; Saturday: 9 AM–9 PM; Sunday: 9 AM–9 PM; Monday: 9 AM–9 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOESauDWtB9d51MJROe5HcN3SbQG0WU27P3JMgo=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPwE-FKgT19x1u0WZ7USVivpE-oU0m5v3UmopMC=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNrGWLMVwJ1S_sIL10rr5Kt4WufB7Vrw1T4twPo=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipPylEW_H7bkEml60WQhCfqxI76pdRVHwVOxU2RW=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNi7DoC1NbsJHPRvue4xLdOiuddSE70jaEoTpeZ=w203-h147-k-no,https://lh5.googleusercontent.com/p/AF1QipN6EM0XZszGFeuuY55Uq0zDaQDpEkUgRvzmNLmC=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMGOM2Q509LdOcQlZL9rKlfJ0xcWkLLMS1GyNf3=w203-h118-k-no,https://lh5.googleusercontent.com/p/AF1QipNx0L9O9QCYb30Cc2LFeg3x1uyJVonECOQZCEnx=w203-h151-k-no,https://lh5.googleusercontent.com/p/AF1QipOjsu2eAIhnFh1A5uYmGO77k-eAlaskPot_SdQ4=w203-h135-k-no,,,,,,,,,,,
